#time magnitude filter
79.0 22.12 i
79.0 21.78 r
79.0 21.01 u
79.0 22.58 y
79.0 22.37 z
80.0 21.38 g
80.0 22.12 i
80.0 21.79 r
80.0 21.01 u
80.0 22.59 y
80.0 22.38 z
81.0 21.39 g
81.0 22.13 i
81.0 21.8 r
81.0 21.02 u
81.0 22.59 y
81.0 22.39 z
82.0 21.39 g
82.0 22.14 i
82.0 21.81 r
82.0 21.03 u
82.0 22.6 y
82.0 22.4 z
83.0 21.4 g
83.0 22.15 i
83.0 21.81 r
83.0 21.04 u
83.0 22.61 y
83.0 22.4 z
84.0 21.41 g
84.0 22.16 i
84.0 21.82 r
84.0 21.04 u
84.0 22.62 y
84.0 22.41 z
85.0 21.42 g
85.0 22.16 i
85.0 21.83 r
85.0 21.05 u
85.0 22.63 y
85.0 22.42 z
86.0 21.42 g
86.0 22.17 i
86.0 21.84 r
86.0 21.06 u
86.0 22.63 y
86.0 22.43 z
87.0 21.43 g
87.0 22.18 i
87.0 21.84 r
87.0 21.07 u
87.0 22.64 y
87.0 22.44 z
88.0 21.44 g
88.0 22.19 i
88.0 21.85 r
88.0 21.07 u
88.0 22.65 y
88.0 22.44 z
89.0 21.45 g
89.0 22.19 i
89.0 21.86 r
89.0 21.08 u
89.0 22.66 y
89.0 22.45 z
90.0 21.45 g
90.0 22.2 i
90.0 21.87 r
90.0 21.09 u
90.0 22.66 y
90.0 22.46 z
91.0 21.46 g
91.0 22.21 i
91.0 21.88 r
91.0 21.1 u
91.0 22.67 y
91.0 22.47 z
92.0 21.47 g
92.0 22.22 i
92.0 21.88 r
92.0 21.1 u
92.0 22.68 y
92.0 22.47 z
93.0 21.48 g
93.0 22.22 i
93.0 21.89 r
93.0 21.11 u
93.0 22.69 y
93.0 22.48 z
94.0 21.48 g
94.0 22.23 i
94.0 21.9 r
94.0 21.12 u
94.0 22.69 y
94.0 22.49 z
95.0 21.49 g
95.0 22.24 i
95.0 21.9 r
95.0 21.13 u
95.0 22.7 y
95.0 22.5 z
96.0 21.5 g
96.0 22.25 i
96.0 21.91 r
96.0 21.13 u
96.0 22.71 y
96.0 22.5 z
97.0 21.51 g
97.0 22.25 i
97.0 21.92 r
97.0 21.14 u
97.0 22.72 y
97.0 22.51 z
98.0 21.51 g
98.0 22.26 i
98.0 21.93 r
98.0 21.15 u
98.0 22.72 y
98.0 22.52 z
99.0 21.52 g
99.0 22.27 i
99.0 21.93 r
99.0 21.15 u
99.0 22.73 y
99.0 22.53 z
100.0 21.53 g
100.0 22.28 i
100.0 21.94 r
100.0 21.16 u
100.0 22.74 y
100.0 22.53 z
101.0 21.53 g
101.0 22.28 i
101.0 21.95 r
101.0 21.17 u
101.0 22.75 y
101.0 22.54 z
102.0 21.54 g
102.0 22.29 i
102.0 21.96 r
102.0 21.18 u
102.0 22.75 y
102.0 22.55 z
103.0 21.55 g
103.0 22.3 i
103.0 21.96 r
103.0 21.18 u
103.0 22.76 y
103.0 22.55 z
104.0 21.56 g
104.0 22.3 i
104.0 21.97 r
104.0 21.19 u
104.0 22.77 y
104.0 22.56 z
105.0 21.56 g
105.0 22.31 i
105.0 21.98 r
105.0 21.2 u
105.0 22.77 y
105.0 22.57 z
106.0 21.57 g
106.0 22.32 i
106.0 21.98 r
106.0 21.2 u
106.0 22.78 y
106.0 22.58 z
107.0 21.58 g
107.0 22.33 i
107.0 21.99 r
107.0 21.21 u
107.0 22.79 y
107.0 22.58 z
108.0 21.58 g
108.0 22.33 i
108.0 22.0 r
108.0 21.22 u
108.0 22.8 y
108.0 22.59 z
109.0 21.59 g
109.0 22.34 i
109.0 22.0 r
