#time magnitude filter
214.0 24.07 y
214.0 23.84 z
215.0 22.61 g
215.0 23.55 i
215.0 23.15 r
215.0 22.11 u
215.0 24.08 y
215.0 23.85 z
216.0 22.62 g
216.0 23.56 i
216.0 23.15 r
216.0 22.12 u
216.0 24.09 y
216.0 23.86 z
217.0 22.63 g
217.0 23.57 i
217.0 23.16 r
217.0 22.13 u
217.0 24.1 y
217.0 23.87 z
218.0 22.64 g
218.0 23.57 i
218.0 23.17 r
218.0 22.14 u
218.0 24.11 y
218.0 23.88 z
219.0 22.65 g
219.0 23.58 i
219.0 23.18 r
219.0 22.14 u
219.0 24.12 y
219.0 23.88 z
220.0 22.66 g
220.0 23.59 i
220.0 23.19 r
220.0 22.15 u
220.0 24.13 y
220.0 23.89 z
221.0 22.66 g
221.0 23.6 i
221.0 23.2 r
221.0 22.16 u
221.0 24.14 y
221.0 23.9 z
222.0 22.67 g
222.0 23.61 i
222.0 23.21 r
222.0 22.17 u
222.0 24.14 y
222.0 23.91 z
223.0 22.68 g
223.0 23.62 i
223.0 23.21 r
223.0 22.18 u
223.0 24.15 y
223.0 23.92 z
224.0 22.69 g
224.0 23.62 i
224.0 23.22 r
224.0 22.18 u
224.0 24.16 y
224.0 23.93 z
225.0 22.7 g
225.0 23.63 i
225.0 23.23 r
225.0 22.19 u
225.0 24.17 y
225.0 23.93 z
226.0 22.7 g
226.0 23.64 i
226.0 23.24 r
226.0 22.2 u
226.0 24.18 y
226.0 23.94 z
227.0 22.71 g
227.0 23.65 i
227.0 23.25 r
227.0 22.21 u
227.0 24.18 y
227.0 23.95 z
228.0 22.72 g
228.0 23.66 i
228.0 23.25 r
228.0 22.22 u
228.0 24.19 y
228.0 23.96 z
229.0 22.73 g
229.0 23.66 i
229.0 23.26 r
229.0 22.22 u
229.0 24.2 y
229.0 23.97 z
230.0 22.74 g
230.0 23.67 i
230.0 23.27 r
230.0 22.23 u
230.0 24.21 y
230.0 23.97 z
231.0 22.74 g
231.0 23.68 i
231.0 23.28 r
231.0 22.24 u
231.0 24.21 y
231.0 23.98 z
232.0 22.75 g
232.0 23.69 i
232.0 23.28 r
232.0 22.25 u
