#time magnitude filter
132.0 23.83 i
133.0 23.6 r
135.0 23.26 u
131.0 24.2 y
132.0 24.03 z
135.0 23.39 g
133.0 23.85 i
134.0 23.62 r
136.0 23.27 u
132.0 24.21 y
133.0 24.04 z
136.0 23.4 g
134.0 23.86 i
135.0 23.63 r
137.0 23.28 u
133.0 24.22 y
134.0 24.06 z
137.0 23.41 g
135.0 23.87 i
136.0 23.64 r
138.0 23.29 u
134.0 24.24 y
135.0 24.07 z
138.0 23.42 g
136.0 23.88 i
137.0 23.65 r
139.0 23.3 u
135.0 24.25 y
136.0 24.08 z
139.0 23.44 g
137.0 23.9 i
138.0 23.67 r
140.0 23.31 u
136.0 24.26 y
137.0 24.09 z
140.0 23.45 g
138.0 23.91 i
139.0 23.68 r
141.0 23.33 u
137.0 24.27 y
138.0 24.11 z
141.0 23.46 g
139.0 23.92 i
140.0 23.69 r
142.0 23.34 u
138.0 24.29 y
139.0 24.12 z
142.0 23.47 g
140.0 23.93 i
141.0 23.7 r
143.0 23.35 u
139.0 24.3 y
140.0 24.13 z
143.0 23.48 g
141.0 23.95 i
142.0 23.71 r
144.0 23.36 u
140.0 24.31 y
141.0 24.14 z
144.0 23.49 g
142.0 23.96 i
143.0 23.73 r
145.0 23.37 u
141.0 24.32 y
142.0 24.16 z
145.0 23.51 g
143.0 23.97 i
144.0 23.74 r
146.0 23.38 u
142.0 24.34 y
143.0 24.17 z
146.0 23.52 g
144.0 23.98 i
145.0 23.75 r
147.0 23.39 u
143.0 24.35 y
144.0 24.18 z
147.0 23.53 g
145.0 23.99 i
146.0 23.76 r
148.0 23.4 u
144.0 24.36 y
145.0 24.19 z
148.0 23.54 g
146.0 24.01 i
147.0 23.77 r
149.0 23.41 u
145.0 24.37 y
146.0 24.21 z
149.0 23.55 g
147.0 24.02 i
148.0 23.78 r
150.0 23.42 u
146.0 24.39 y
147.0 24.22 z
150.0 23.56 g
148.0 24.03 i
149.0 23.8 r
151.0 23.43 u
147.0 24.4 y
148.0 24.23 z
151.0 23.57 g
149.0 24.04 i
150.0 23.81 r
152.0 23.44 u
148.0 24.41 y
149.0 24.24 z
152.0 23.58 g
150.0 24.05 i
151.0 23.82 r
153.0 23.45 u
149.0 24.42 y
150.0 24.25 z
153.0 23.59 g
151.0 24.07 i
152.0 23.83 r
154.0 23.46 u
150.0 24.43 y
151.0 24.26 z
154.0 23.6 g
152.0 24.08 i
153.0 23.84 r
155.0 23.47 u
151.0 24.45 y
152.0 24.28 z
155.0 23.62 g
153.0 24.09 i
154.0 23.85 r
156.0 23.48 u
152.0 24.46 y
153.0 24.29 z
156.0 23.63 g
154.0 24.1 i
155.0 23.86 r
157.0 23.49 u
153.0 24.47 y
154.0 24.3 z
157.0 23.64 g
155.0 24.11 i
156.0 23.87 r
158.0 23.5 u
154.0 24.48 y
155.0 24.31 z
158.0 23.65 g
156.0 24.12 i
157.0 23.89 r
159.0 23.51 u
155.0 24.49 y
156.0 24.32 z
159.0 23.66 g
157.0 24.13 i
158.0 23.9 r
160.0 23.52 u
156.0 24.5 y
157.0 24.33 z
160.0 23.67 g
158.0 24.14 i
159.0 23.91 r
161.0 23.53 u
157.0 24.51 y
158.0 24.35 z
161.0 23.68 g
159.0 24.16 i
160.0 23.92 r
162.0 23.54 u
158.0 24.53 y
159.0 24.36 z
162.0 23.69 g
160.0 24.17 i
161.0 23.93 r
163.0 23.55 u
159.0 24.54 y
160.0 24.37 z
163.0 23.7 g
161.0 24.18 i
162.0 23.94 r
164.0 23.56 u
160.0 24.55 y
161.0 24.38 z
164.0 23.71 g
162.0 24.19 i
163.0 23.95 r
165.0 23.57 u
161.0 24.56 y
162.0 24.39 z
165.0 23.72 g
163.0 24.2 i
164.0 23.96 r
166.0 23.58 u
162.0 24.57 y
163.0 24.4 z
166.0 23.73 g
164.0 24.21 i
165.0 23.97 r
167.0 23.59 u
163.0 24.58 y
164.0 24.41 z
167.0 23.74 g
165.0 24.22 i
166.0 23.98 r
168.0 23.6 u
164.0 24.59 y
165.0 24.42 z
168.0 23.75 g
166.0 24.23 i
167.0 23.99 r
169.0 23.61 u
165.0 24.6 y
166.0 24.43 z
169.0 23.76 g
167.0 24.24 i
168.0 24.0 r
170.0 23.62 u
166.0 24.61 y
167.0 24.44 z
170.0 23.77 g
168.0 24.25 i
169.0 24.01 r
171.0 23.63 u
167.0 24.62 y
168.0 24.45 z
171.0 23.78 g
169.0 24.26 i
170.0 24.02 r
172.0 23.63 u
168.0 24.63 y
169.0 24.46 z
172.0 23.79 g
170.0 24.27 i
171.0 24.03 r
173.0 23.64 u
169.0 24.65 y
170.0 24.47 z
173.0 23.8 g
171.0 24.28 i
172.0 24.04 r
174.0 23.65 u
170.0 24.66 y
171.0 24.48 z
174.0 23.81 g
172.0 24.29 i
173.0 24.05 r
175.0 23.66 u
171.0 24.67 y
172.0 24.49 z
175.0 23.81 g
173.0 24.3 i
174.0 24.06 r
176.0 23.67 u
172.0 24.68 y
173.0 24.51 z
176.0 23.82 g
174.0 24.31 i
175.0 24.07 r
