#time magnitude filter
105.0 22.8 i
105.0 22.5 r
106.0 21.8 u
105.0 23.22 y
105.0 23.04 z
106.0 22.16 g
106.0 22.83 i
106.0 22.53 r
107.0 21.82 u
106.0 23.25 y
106.0 23.07 z
107.0 22.18 g
107.0 22.86 i
107.0 22.56 r
108.0 21.85 u
107.0 23.28 y
107.0 23.1 z
108.0 22.21 g
108.0 22.89 i
108.0 22.58 r
109.0 21.87 u
108.0 23.31 y
108.0 23.13 z
109.0 22.24 g
109.0 22.91 i
109.0 22.61 r
110.0 21.9 u
109.0 23.34 y
109.0 23.16 z
110.0 22.27 g
110.0 22.94 i
110.0 22.64 r
111.0 21.93 u
110.0 23.37 y
110.0 23.18 z
111.0 22.29 g
111.0 22.97 i
111.0 22.67 r
112.0 21.95 u
111.0 23.4 y
111.0 23.21 z
112.0 22.32 g
112.0 23.0 i
112.0 22.69 r
113.0 21.98 u
112.0 23.42 y
112.0 23.24 z
113.0 22.35 g
113.0 23.03 i
113.0 22.72 r
114.0 22.01 u
113.0 23.45 y
113.0 23.27 z
114.0 22.37 g
114.0 23.05 i
114.0 22.75 r
115.0 22.03 u
114.0 23.48 y
114.0 23.3 z
115.0 22.4 g
115.0 23.08 i
115.0 22.78 r
116.0 22.06 u
115.0 23.51 y
115.0 23.33 z
116.0 22.43 g
116.0 23.11 i
116.0 22.81 r
117.0 22.09 u
116.0 23.54 y
116.0 23.35 z
117.0 22.45 g
117.0 23.14 i
117.0 22.83 r
118.0 22.11 u
117.0 23.57 y
117.0 23.38 z
118.0 22.48 g
118.0 23.17 i
118.0 22.86 r
119.0 22.14 u
118.0 23.59 y
118.0 23.41 z
119.0 22.51 g
119.0 23.19 i
119.0 22.89 r
120.0 22.16 u
119.0 23.62 y
119.0 23.44 z
120.0 22.53 g
120.0 23.22 i
120.0 22.91 r
121.0 22.19 u
120.0 23.65 y
120.0 23.47 z
121.0 22.56 g
121.0 23.25 i
121.0 22.94 r
122.0 22.22 u
121.0 23.68 y
121.0 23.49 z
122.0 22.59 g
122.0 23.28 i
122.0 22.97 r
123.0 22.24 u
122.0 23.71 y
122.0 23.52 z
123.0 22.61 g
123.0 23.3 i
123.0 23.0 r
124.0 22.27 u
123.0 23.73 y
123.0 23.55 z
124.0 22.64 g
124.0 23.33 i
124.0 23.02 r
125.0 22.29 u
