#time magnitude filter
74.0 19.28 z
80.0 18.92 g
76.0 19.15 i
77.0 19.0 r
83.0 19.0 u
74.0 19.44 y
75.0 19.3 z
81.0 18.94 g
77.0 19.17 i
78.0 19.02 r
84.0 19.01 u
75.0 19.46 y
76.0 19.32 z
82.0 18.95 g
78.0 19.19 i
79.0 19.04 r
85.0 19.03 u
76.0 19.48 y
77.0 19.34 z
83.0 18.97 g
79.0 19.21 i
80.0 19.06 r
86.0 19.04 u
77.0 19.5 y
78.0 19.36 z
84.0 18.98 g
80.0 19.23 i
81.0 19.07 r
87.0 19.05 u
78.0 19.52 y
79.0 19.38 z
85.0 19.0 g
81.0 19.25 i
82.0 19.09 r
88.0 19.06 u
79.0 19.54 y
80.0 19.4 z
86.0 19.01 g
82.0 19.27 i
83.0 19.11 r
89.0 19.08 u
80.0 19.56 y
81.0 19.42 z
87.0 19.03 g
83.0 19.28 i
84.0 19.13 r
90.0 19.09 u
81.0 19.58 y
82.0 19.44 z
88.0 19.05 g
84.0 19.3 i
85.0 19.14 r
91.0 19.1 u
82.0 19.6 y
83.0 19.46 z
89.0 19.06 g
85.0 19.32 i
86.0 19.16 r
92.0 19.11 u
83.0 19.62 y
84.0 19.48 z
90.0 19.08 g
86.0 19.34 i
87.0 19.18 r
93.0 19.13 u
84.0 19.64 y
85.0 19.5 z
91.0 19.09 g
87.0 19.36 i
88.0 19.2 r
94.0 19.14 u
85.0 19.66 y
86.0 19.52 z
92.0 19.11 g
88.0 19.38 i
89.0 19.21 r
95.0 19.15 u
86.0 19.68 y
87.0 19.54 z
93.0 19.12 g
89.0 19.4 i
90.0 19.23 r
96.0 19.16 u
87.0 19.7 y
88.0 19.56 z
94.0 19.14 g
90.0 19.42 i
91.0 19.25 r
97.0 19.18 u
88.0 19.72 y
89.0 19.58 z
95.0 19.15 g
91.0 19.44 i
92.0 19.27 r
98.0 19.19 u
89.0 19.74 y
90.0 19.6 z
96.0 19.17 g
92.0 19.45 i
93.0 19.29 r
99.0 19.2 u
90.0 19.76 y
91.0 19.62 z
97.0 19.18 g
93.0 19.47 i
94.0 19.3 r
100.0 19.21 u
91.0 19.78 y
92.0 19.64 z
98.0 19.2 g
94.0 19.49 i
95.0 19.32 r
101.0 19.23 u
92.0 19.8 y
93.0 19.66 z
99.0 19.22 g
95.0 19.51 i
96.0 19.34 r
102.0 19.24 u
93.0 19.82 y
94.0 19.68 z
100.0 19.23 g
96.0 19.53 i
97.0 19.36 r
103.0 19.25 u
94.0 19.84 y
