#time magnitude filter
65.0 20.03 i
75.0 20.21 r
84.0 21.55 u
53.0 20.01 y
58.0 19.99 z
83.0 20.72 g
66.0 20.05 i
76.0 20.23 r
85.0 21.58 u
54.0 20.01 y
59.0 20.0 z
84.0 20.74 g
67.0 20.06 i
77.0 20.24 r
86.0 21.62 u
55.0 20.02 y
60.0 20.01 z
85.0 20.76 g
68.0 20.07 i
78.0 20.26 r
87.0 21.65 u
56.0 20.03 y
61.0 20.02 z
86.0 20.78 g
69.0 20.08 i
79.0 20.27 r
88.0 21.68 u
57.0 20.04 y
62.0 20.03 z
87.0 20.8 g
70.0 20.09 i
80.0 20.29 r
89.0 21.71 u
58.0 20.04 y
63.0 20.04 z
88.0 20.83 g
71.0 20.1 i
81.0 20.3 r
90.0 21.74 u
59.0 20.05 y
64.0 20.05 z
89.0 20.85 g
72.0 20.11 i
82.0 20.32 r
91.0 21.78 u
60.0 20.06 y
65.0 20.06 z
90.0 20.87 g
73.0 20.13 i
83.0 20.33 r
92.0 21.81 u
61.0 20.07 y
66.0 20.07 z
91.0 20.89 g
74.0 20.14 i
84.0 20.35 r
93.0 21.84 u
62.0 20.07 y
67.0 20.08 z
92.0 20.92 g
75.0 20.15 i
85.0 20.37 r
94.0 21.87 u
63.0 20.08 y
68.0 20.09 z
93.0 20.94 g
76.0 20.16 i
86.0 20.38 r
95.0 21.9 u
64.0 20.09 y
69.0 20.09 z
94.0 20.96 g
77.0 20.17 i
87.0 20.4 r
96.0 21.93 u
65.0 20.1 y
70.0 20.1 z
95.0 20.98 g
78.0 20.18 i
88.0 20.41 r
97.0 21.96 u
66.0 20.1 y
71.0 20.11 z
96.0 21.0 g
79.0 20.2 i
89.0 20.43 r
98.0 21.99 u
67.0 20.11 y
72.0 20.12 z
97.0 21.03 g
80.0 20.21 i
90.0 20.44 r
99.0 22.02 u
68.0 20.12 y
73.0 20.13 z
98.0 21.05 g
81.0 20.22 i
91.0 20.46 r
100.0 22.06 u
69.0 20.13 y
74.0 20.14 z
99.0 21.07 g
82.0 20.23 i
92.0 20.47 r
101.0 22.09 u
70.0 20.14 y
75.0 20.15 z
100.0 21.09 g
83.0 20.24 i
93.0 20.49 r
102.0 22.12 u
71.0 20.14 y
76.0 20.16 z
101.0 21.11 g
84.0 20.25 i
94.0 20.5 r
103.0 22.15 u
72.0 20.15 y
77.0 20.17 z
102.0 21.13 g
85.0 20.27 i
95.0 20.52 r
104.0 22.18 u
73.0 20.16 y
78.0 20.18 z
103.0 21.16 g
86.0 20.28 i
96.0 20.54 r
105.0 22.21 u
74.0 20.17 y
79.0 20.19 z
104.0 21.18 g
87.0 20.29 i
97.0 20.55 r
106.0 22.24 u
75.0 20.18 y
80.0 20.2 z
105.0 21.2 g
88.0 20.3 i
98.0 20.57 r
107.0 22.27 u
76.0 20.18 y
81.0 20.21 z
106.0 21.22 g
89.0 20.31 i
99.0 20.58 r
108.0 22.3 u
77.0 20.19 y
82.0 20.22 z
107.0 21.24 g
90.0 20.32 i
100.0 20.6 r
109.0 22.33 u
78.0 20.2 y
83.0 20.23 z
108.0 21.26 g
91.0 20.34 i
101.0 20.61 r
110.0 22.36 u
79.0 20.21 y
84.0 20.24 z
109.0 21.28 g
92.0 20.35 i
102.0 20.63 r
111.0 22.39 u
80.0 20.22 y
85.0 20.25 z
110.0 21.3 g
93.0 20.36 i
103.0 20.64 r
112.0 22.42 u
81.0 20.22 y
86.0 20.25 z
111.0 21.33 g
94.0 20.37 i
104.0 20.66 r
113.0 22.45 u
82.0 20.23 y
87.0 20.26 z
112.0 21.35 g
95.0 20.38 i
105.0 20.67 r
114.0 22.47 u
83.0 20.24 y
88.0 20.27 z
113.0 21.37 g
96.0 20.39 i
106.0 20.69 r
115.0 22.5 u
84.0 20.25 y
89.0 20.28 z
114.0 21.39 g
97.0 20.41 i
107.0 20.7 r
116.0 22.53 u
85.0 20.26 y
90.0 20.29 z
115.0 21.41 g
98.0 20.42 i
108.0 20.72 r
117.0 22.56 u
86.0 20.27 y
91.0 20.3 z
116.0 21.43 g
99.0 20.43 i
109.0 20.73 r
118.0 22.59 u
87.0 20.27 y
92.0 20.31 z
117.0 21.45 g
100.0 20.44 i
110.0 20.75 r
119.0 22.62 u
88.0 20.28 y
93.0 20.32 z
118.0 21.47 g
101.0 20.45 i
111.0 20.76 r
120.0 22.65 u
89.0 20.29 y
94.0 20.33 z
119.0 21.49 g
102.0 20.46 i
112.0 20.78 r
121.0 22.68 u
90.0 20.3 y
95.0 20.34 z
120.0 21.51 g
103.0 20.48 i
113.0 20.79 r
122.0 22.71 u
91.0 20.31 y
96.0 20.35 z
121.0 21.53 g
104.0 20.49 i
114.0 20.81 r
123.0 22.73 u
92.0 20.31 y
97.0 20.36 z
122.0 21.55 g
105.0 20.5 i
115.0 20.82 r
124.0 22.76 u
93.0 20.32 y
98.0 20.37 z
123.0 21.57 g
106.0 20.51 i
116.0 20.84 r
125.0 22.79 u
94.0 20.33 y
99.0 20.38 z
124.0 21.59 g
107.0 20.52 i
117.0 20.85 r
126.0 22.82 u
95.0 20.34 y
100.0 20.39 z
125.0 21.61 g
108.0 20.53 i
118.0 20.87 r
127.0 22.85 u
96.0 20.35 y
101.0 20.4 z
126.0 21.63 g
109.0 20.55 i
119.0 20.88 r
128.0 22.87 u
97.0 20.36 y
102.0 20.41 z
127.0 21.65 g
110.0 20.56 i
120.0 20.9 r
129.0 22.9 u
98.0 20.36 y
103.0 20.42 z
128.0 21.67 g
111.0 20.57 i
121.0 20.91 r
130.0 22.93 u
99.0 20.37 y
104.0 20.43 z
129.0 21.69 g
112.0 20.58 i
122.0 20.93 r
131.0 22.96 u
100.0 20.38 y
105.0 20.44 z
130.0 21.71 g
113.0 20.59 i
123.0 20.94 r
132.0 22.98 u
101.0 20.39 y
106.0 20.45 z
131.0 21.73 g
114.0 20.6 i
124.0 20.96 r
133.0 23.01 u
102.0 20.4 y
107.0 20.46 z
132.0 21.75 g
115.0 20.61 i
125.0 20.97 r
134.0 23.04 u
103.0 20.41 y
108.0 20.47 z
133.0 21.77 g
116.0 20.63 i
126.0 20.99 r
135.0 23.06 u
104.0 20.41 y
109.0 20.48 z
134.0 21.79 g
117.0 20.64 i
127.0 21.0 r
136.0 23.09 u
105.0 20.42 y
110.0 20.48 z
135.0 21.81 g
118.0 20.65 i
128.0 21.02 r
137.0 23.12 u
106.0 20.43 y
111.0 20.49 z
136.0 21.83 g
119.0 20.66 i
129.0 21.03 r
138.0 23.14 u
107.0 20.44 y
112.0 20.5 z
137.0 21.85 g
120.0 20.67 i
130.0 21.04 r
139.0 23.17 u
108.0 20.45 y
113.0 20.51 z
138.0 21.87 g
121.0 20.68 i
131.0 21.06 r
140.0 23.2 u
109.0 20.46 y
114.0 20.52 z
139.0 21.89 g
122.0 20.69 i
132.0 21.07 r
141.0 23.22 u
110.0 20.46 y
115.0 20.53 z
140.0 21.91 g
123.0 20.71 i
133.0 21.09 r
142.0 23.25 u
111.0 20.47 y
116.0 20.54 z
141.0 21.93 g
124.0 20.72 i
134.0 21.1 r
143.0 23.28 u
112.0 20.48 y
117.0 20.55 z
142.0 21.95 g
125.0 20.73 i
135.0 21.12 r
144.0 23.3 u
113.0 20.49 y
118.0 20.56 z
143.0 21.97 g
126.0 20.74 i
136.0 21.13 r
145.0 23.33 u
114.0 20.5 y
119.0 20.57 z
144.0 21.98 g
127.0 20.75 i
137.0 21.14 r
146.0 23.35 u
115.0 20.51 y
120.0 20.58 z
145.0 22.0 g
128.0 20.76 i
138.0 21.16 r
147.0 23.38 u
116.0 20.51 y
121.0 20.59 z
146.0 22.02 g
129.0 20.77 i
139.0 21.17 r
148.0 23.4 u
117.0 20.52 y
122.0 20.6 z
147.0 22.04 g
130.0 20.78 i
140.0 21.19 r
