#time magnitude filter
206.0 23.82 r
207.0 23.02 u
206.0 24.61 y
206.0 24.41 z
207.0 23.43 g
207.0 24.18 i
207.0 23.84 r
208.0 23.04 u
207.0 24.63 y
207.0 24.43 z
208.0 23.45 g
208.0 24.2 i
208.0 23.86 r
209.0 23.06 u
208.0 24.65 y
208.0 24.45 z
209.0 23.47 g
209.0 24.22 i
209.0 23.88 r
210.0 23.08 u
209.0 24.67 y
209.0 24.47 z
210.0 23.49 g
210.0 24.24 i
210.0 23.9 r
211.0 23.1 u
210.0 24.69 y
210.0 24.49 z
211.0 23.51 g
211.0 24.26 i
211.0 23.92 r
212.0 23.12 u
211.0 24.71 y
211.0 24.51 z
212.0 23.53 g
212.0 24.28 i
212.0 23.94 r
213.0 23.14 u
212.0 24.73 y
212.0 24.53 z
213.0 23.55 g
213.0 24.3 i
213.0 23.96 r
214.0 23.15 u
213.0 24.75 y
213.0 24.55 z
214.0 23.57 g
214.0 24.32 i
214.0 23.98 r
215.0 23.17 u
214.0 24.77 y
214.0 24.57 z
215.0 23.59 g
215.0 24.34 i
215.0 24.0 r
216.0 23.19 u
215.0 24.79 y
215.0 24.59 z
216.0 23.61 g
216.0 24.36 i
216.0 24.02 r
217.0 23.21 u
216.0 24.81 y
216.0 24.61 z
217.0 23.63 g
217.0 24.38 i
217.0 24.04 r
218.0 23.23 u
217.0 24.83 y
217.0 24.63 z
218.0 23.64 g
218.0 24.4 i
218.0 24.06 r
219.0 23.25 u
218.0 24.85 y
218.0 24.65 z
219.0 23.66 g
219.0 24.42 i
219.0 24.08 r
220.0 23.27 u
219.0 24.87 y
219.0 24.67 z
220.0 23.68 g
220.0 24.44 i
220.0 24.1 r
221.0 23.29 u
220.0 24.89 y
220.0 24.69 z
221.0 23.7 g
221.0 24.46 i
221.0 24.12 r
222.0 23.31 u
221.0 24.91 y
221.0 24.71 z
222.0 23.72 g
222.0 24.48 i
222.0 24.14 r
223.0 23.33 u
222.0 24.93 y
222.0 24.73 z
223.0 23.74 g
223.0 24.49 i
223.0 24.16 r
224.0 23.34 u
223.0 24.95 y
223.0 24.75 z
224.0 23.76 g
224.0 24.51 i
224.0 24.18 r
225.0 23.36 u
224.0 24.97 y
224.0 24.77 z
225.0 23.78 g
225.0 24.53 i
225.0 24.2 r
226.0 23.38 u
225.0 24.98 y
225.0 24.79 z
226.0 23.8 g
226.0 24.55 i
226.0 24.21 r
227.0 23.4 u
226.0 25.0 y
226.0 24.81 z
227.0 23.81 g
227.0 24.57 i
227.0 24.23 r
228.0 23.42 u
227.0 25.02 y
227.0 24.82 z
228.0 23.83 g
228.0 24.59 i
228.0 24.25 r
229.0 23.44 u
228.0 25.04 y
228.0 24.84 z
229.0 23.85 g
229.0 24.61 i
229.0 24.27 r
230.0 23.45 u
229.0 25.06 y
229.0 24.86 z
230.0 23.87 g
230.0 24.63 i
230.0 24.29 r
231.0 23.47 u
230.0 25.08 y
230.0 24.88 z
231.0 23.89 g
231.0 24.65 i
231.0 24.31 r
232.0 23.49 u
231.0 25.1 y
231.0 24.9 z
232.0 23.91 g
232.0 24.66 i
232.0 24.33 r
233.0 23.51 u
232.0 25.12 y
232.0 24.92 z
233.0 23.92 g
233.0 24.68 i
233.0 24.34 r
234.0 23.53 u
233.0 25.14 y
233.0 24.94 z
234.0 23.94 g
234.0 24.7 i
234.0 24.36 r
235.0 23.54 u
234.0 25.15 y
234.0 24.96 z
235.0 23.96 g
235.0 24.72 i
235.0 24.38 r
236.0 23.56 u
235.0 25.17 y
235.0 24.97 z
236.0 23.98 g
236.0 24.74 i
236.0 24.4 r
237.0 23.58 u
236.0 25.19 y
236.0 24.99 z
237.0 24.0 g
237.0 24.76 i
237.0 24.42 r
238.0 23.6 u
237.0 25.21 y
237.0 25.01 z
238.0 24.01 g
238.0 24.78 i
238.0 24.44 r
239.0 23.62 u
238.0 25.23 y
238.0 25.03 z
239.0 24.03 g
239.0 24.79 i
239.0 24.45 r
240.0 23.63 u
239.0 25.25 y
239.0 25.05 z
240.0 24.05 g
240.0 24.81 i
240.0 24.47 r
241.0 23.65 u
240.0 25.26 y
240.0 25.07 z
241.0 24.07 g
241.0 24.83 i
241.0 24.49 r
242.0 23.67 u
241.0 25.28 y
241.0 25.08 z
242.0 24.09 g
242.0 24.85 i
242.0 24.51 r
243.0 23.69 u
242.0 25.3 y
242.0 25.1 z
243.0 24.1 g
243.0 24.87 i
243.0 24.53 r
244.0 23.7 u
243.0 25.32 y
243.0 25.12 z
244.0 24.12 g
244.0 24.88 i
244.0 24.54 r
245.0 23.72 u
244.0 25.34 y
244.0 25.14 z
245.0 24.14 g
245.0 24.9 i
245.0 24.56 r
246.0 23.74 u
245.0 25.35 y
245.0 25.16 z
246.0 24.16 g
246.0 24.92 i
246.0 24.58 r
247.0 23.75 u
246.0 25.37 y
246.0 25.17 z
247.0 24.17 g
247.0 24.94 i
247.0 24.6 r
248.0 23.77 u
247.0 25.39 y
247.0 25.19 z
248.0 24.19 g
248.0 24.95 i
248.0 24.61 r
249.0 23.79 u
248.0 25.41 y
248.0 25.21 z
249.0 24.21 g
249.0 24.97 i
249.0 24.63 r
250.0 23.81 u
249.0 25.42 y
249.0 25.23 z
250.0 24.22 g
250.0 24.99 i
250.0 24.65 r
251.0 23.82 u
250.0 25.44 y
250.0 25.24 z
251.0 24.24 g
251.0 25.01 i
251.0 24.67 r
252.0 23.84 u
251.0 25.46 y
251.0 25.26 z
252.0 24.26 g
252.0 25.02 i
252.0 24.68 r
253.0 23.86 u
252.0 25.48 y
252.0 25.28 z
253.0 24.28 g
253.0 25.04 i
253.0 24.7 r
254.0 23.87 u
253.0 25.49 y
253.0 25.3 z
254.0 24.29 g
254.0 25.06 i
254.0 24.72 r
255.0 23.89 u
254.0 25.51 y
254.0 25.31 z
255.0 24.31 g
255.0 25.07 i
255.0 24.73 r
256.0 23.91 u
255.0 25.53 y
255.0 25.33 z
256.0 24.33 g
256.0 25.09 i
256.0 24.75 r
257.0 23.92 u
256.0 25.55 y
256.0 25.35 z
257.0 24.34 g
257.0 25.11 i
257.0 24.77 r
258.0 23.94 u
257.0 25.56 y
257.0 25.36 z
258.0 24.36 g
258.0 25.13 i
258.0 24.78 r
259.0 23.96 u
258.0 25.58 y
258.0 25.38 z
259.0 24.38 g
259.0 25.14 i
259.0 24.8 r
260.0 23.97 u
259.0 25.6 y
259.0 25.4 z
260.0 24.39 g
260.0 25.16 i
260.0 24.82 r
261.0 23.99 u
260.0 25.61 y
260.0 25.41 z
261.0 24.41 g
261.0 25.18 i
261.0 24.83 r
262.0 24.0 u
261.0 25.63 y
261.0 25.43 z
262.0 24.43 g
262.0 25.19 i
262.0 24.85 r
263.0 24.02 u
262.0 25.65 y
262.0 25.45 z
263.0 24.44 g
263.0 25.21 i
263.0 24.87 r
264.0 24.04 u
263.0 25.66 y
263.0 25.46 z
264.0 24.46 g
264.0 25.23 i
264.0 24.88 r
265.0 24.05 u
264.0 25.68 y
264.0 25.48 z
265.0 24.47 g
265.0 25.24 i
265.0 24.9 r
266.0 24.07 u
265.0 25.7 y
265.0 25.5 z
266.0 24.49 g
266.0 25.26 i
266.0 24.92 r
267.0 24.08 u
266.0 25.71 y
266.0 25.51 z
267.0 24.51 g
267.0 25.27 i
267.0 24.93 r
268.0 24.1 u
267.0 25.73 y
267.0 25.53 z
268.0 24.52 g
268.0 25.29 i
268.0 24.95 r
269.0 24.12 u
268.0 25.75 y
268.0 25.55 z
269.0 24.54 g
269.0 25.31 i
269.0 24.96 r
270.0 24.13 u
269.0 25.76 y
269.0 25.56 z
270.0 24.55 g
270.0 25.32 i
270.0 24.98 r
271.0 24.15 u
270.0 25.78 y
270.0 25.58 z
271.0 24.57 g
271.0 25.34 i
271.0 25.0 r
272.0 24.16 u
271.0 25.79 y
271.0 25.6 z
272.0 24.59 g
272.0 25.35 i
272.0 25.01 r
273.0 24.18 u
272.0 25.81 y
272.0 25.61 z
273.0 24.6 g
273.0 25.37 i
273.0 25.03 r
274.0 24.19 u
273.0 25.83 y
273.0 25.63 z
274.0 24.62 g
274.0 25.39 i
274.0 25.04 r
275.0 24.21 u
274.0 25.84 y
274.0 25.64 z
275.0 24.63 g
275.0 25.4 i
275.0 25.06 r
276.0 24.23 u
275.0 25.86 y
275.0 25.66 z
276.0 24.65 g
276.0 25.42 i
276.0 25.08 r
277.0 24.24 u
276.0 25.87 y
276.0 25.68 z
277.0 24.66 g
277.0 25.43 i
277.0 25.09 r
278.0 24.26 u
277.0 25.89 y
277.0 25.69 z
278.0 24.68 g
278.0 25.45 i
278.0 25.11 r
279.0 24.27 u
278.0 25.91 y
278.0 25.71 z
279.0 24.69 g
279.0 25.47 i
279.0 25.12 r
280.0 24.29 u
279.0 25.92 y
279.0 25.72 z
280.0 24.71 g
280.0 25.48 i
280.0 25.14 r
281.0 24.3 u
280.0 25.94 y
280.0 25.74 z
281.0 24.73 g
281.0 25.5 i
281.0 25.15 r
282.0 24.32 u
281.0 25.95 y
281.0 25.75 z
282.0 24.74 g
282.0 25.51 i
282.0 25.17 r
283.0 24.33 u
282.0 25.97 y
282.0 25.77 z
283.0 24.76 g
283.0 25.53 i
283.0 25.18 r
284.0 24.35 u
283.0 25.98 y
283.0 25.78 z
284.0 24.77 g
284.0 25.54 i
284.0 25.2 r
285.0 24.36 u
284.0 26.0 y
284.0 25.8 z
285.0 24.79 g
285.0 25.56 i
285.0 25.21 r
286.0 24.38 u
285.0 26.02 y
285.0 25.81 z
286.0 24.8 g
286.0 25.57 i
286.0 25.23 r
287.0 24.39 u
286.0 26.03 y
286.0 25.83 z
287.0 24.82 g
287.0 25.59 i
287.0 25.24 r
288.0 24.41 u
287.0 26.05 y
287.0 25.85 z
288.0 24.83 g
288.0 25.6 i
288.0 25.26 r
289.0 24.42 u
288.0 26.06 y
288.0 25.86 z
289.0 24.85 g
289.0 25.62 i
289.0 25.27 r
290.0 24.44 u
289.0 26.08 y
289.0 25.88 z
290.0 24.86 g
290.0 25.63 i
290.0 25.29 r
291.0 24.45 u
290.0 26.09 y
290.0 25.89 z
291.0 24.88 g
291.0 25.65 i
291.0 25.3 r
292.0 24.47 u
291.0 26.11 y
291.0 25.91 z
292.0 24.89 g
292.0 25.66 i
292.0 25.32 r
293.0 24.48 u
292.0 26.12 y
292.0 25.92 z
293.0 24.9 g
293.0 25.68 i
293.0 25.33 r
294.0 24.49 u
293.0 26.14 y
293.0 25.94 z
294.0 24.92 g
294.0 25.69 i
294.0 25.35 r
295.0 24.51 u
294.0 26.15 y
294.0 25.95 z
295.0 24.93 g
295.0 25.71 i
295.0 25.36 r
296.0 24.52 u
295.0 26.17 y
295.0 25.96 z
296.0 24.95 g
296.0 25.72 i
296.0 25.38 r
297.0 24.54 u
296.0 26.18 y
296.0 25.98 z
297.0 24.96 g
297.0 25.74 i
297.0 25.39 r
298.0 24.55 u
297.0 26.19 y
297.0 25.99 z
298.0 24.98 g
298.0 25.75 i
298.0 25.41 r
299.0 24.57 u
298.0 26.21 y
298.0 26.01 z
299.0 24.99 g
299.0 25.77 i
299.0 25.42 r
300.0 24.58 u
299.0 26.22 y
299.0 26.02 z
300.0 25.01 g
300.0 25.78 i
300.0 25.44 r
301.0 24.59 u
300.0 26.24 y
300.0 26.04 z
301.0 25.02 g
301.0 25.79 i
301.0 25.45 r
302.0 24.61 u
301.0 26.25 y
301.0 26.05 z
302.0 25.03 g
302.0 25.81 i
302.0 25.46 r
303.0 24.62 u
302.0 26.27 y
302.0 26.07 z
303.0 25.05 g
303.0 25.82 i
303.0 25.48 r
304.0 24.64 u
303.0 26.28 y
303.0 26.08 z
304.0 25.06 g
304.0 25.84 i
304.0 25.49 r
305.0 24.65 u
304.0 26.3 y
304.0 26.09 z
305.0 25.08 g
305.0 25.85 i
305.0 25.51 r
306.0 24.66 u
305.0 26.31 y
305.0 26.11 z
306.0 25.09 g
306.0 25.87 i
306.0 25.52 r
307.0 24.68 u
306.0 26.32 y
306.0 26.12 z
307.0 25.1 g
307.0 25.88 i
307.0 25.53 r
308.0 24.69 u
307.0 26.34 y
307.0 26.14 z
308.0 25.12 g
308.0 25.89 i
308.0 25.55 r
309.0 24.7 u
308.0 26.35 y
308.0 26.15 z
309.0 25.13 g
309.0 25.91 i
309.0 25.56 r
310.0 24.72 u
309.0 26.37 y
309.0 26.17 z
310.0 25.14 g
310.0 25.92 i
310.0 25.58 r
311.0 24.73 u
310.0 26.38 y
310.0 26.18 z
311.0 25.16 g
311.0 25.93 i
311.0 25.59 r
312.0 24.74 u
311.0 26.39 y
311.0 26.19 z
312.0 25.17 g
312.0 25.95 i
312.0 25.6 r
313.0 24.76 u
312.0 26.41 y
312.0 26.21 z
313.0 25.18 g
313.0 25.96 i
313.0 25.62 r
314.0 24.77 u
313.0 26.42 y
313.0 26.22 z
314.0 25.2 g
314.0 25.98 i
314.0 25.63 r
315.0 24.79 u
314.0 26.43 y
314.0 26.23 z
315.0 25.21 g
315.0 25.99 i
315.0 25.64 r
316.0 24.8 u
315.0 26.45 y
315.0 26.25 z
316.0 25.22 g
316.0 26.0 i
316.0 25.66 r
317.0 24.81 u
316.0 26.46 y
316.0 26.26 z
317.0 25.24 g
317.0 26.02 i
317.0 25.67 r
318.0 24.82 u
317.0 26.48 y
317.0 26.27 z
318.0 25.25 g
318.0 26.03 i
318.0 25.68 r
319.0 24.84 u
318.0 26.49 y
318.0 26.29 z
319.0 25.26 g
319.0 26.04 i
319.0 25.7 r
320.0 24.85 u
319.0 26.5 y
319.0 26.3 z
320.0 25.28 g
320.0 26.06 i
320.0 25.71 r
321.0 24.86 u
320.0 26.52 y
320.0 26.31 z
321.0 25.29 g
321.0 26.07 i
321.0 25.72 r
322.0 24.88 u
321.0 26.53 y
321.0 26.33 z
322.0 25.3 g
322.0 26.08 i
322.0 25.74 r
323.0 24.89 u
322.0 26.54 y
322.0 26.34 z
323.0 25.32 g
323.0 26.1 i
323.0 25.75 r
324.0 24.9 u
323.0 26.56 y
323.0 26.35 z
324.0 25.33 g
324.0 26.11 i
324.0 25.76 r
325.0 24.92 u
324.0 26.57 y
324.0 26.37 z
325.0 25.34 g
325.0 26.12 i
325.0 25.78 r
326.0 24.93 u
325.0 26.58 y
325.0 26.38 z
326.0 25.36 g
326.0 26.13 i
326.0 25.79 r
327.0 24.94 u
326.0 26.59 y
326.0 26.39 z
327.0 25.37 g
327.0 26.15 i
327.0 25.8 r
328.0 24.95 u
327.0 26.61 y
327.0 26.41 z
328.0 25.38 g
328.0 26.16 i
328.0 25.81 r
329.0 24.97 u
328.0 26.62 y
328.0 26.42 z
329.0 25.39 g
329.0 26.17 i
329.0 25.83 r
330.0 24.98 u
329.0 26.63 y
329.0 26.43 z
330.0 25.41 g
330.0 26.19 i
330.0 25.84 r
331.0 24.99 u
330.0 26.65 y
330.0 26.44 z
331.0 25.42 g
331.0 26.2 i
331.0 25.85 r
332.0 25.0 u
331.0 26.66 y
331.0 26.46 z
332.0 25.43 g
332.0 26.21 i
332.0 25.87 r
333.0 25.02 u
332.0 26.67 y
332.0 26.47 z
333.0 25.44 g
333.0 26.22 i
333.0 25.88 r
334.0 25.03 u
333.0 26.68 y
333.0 26.48 z
334.0 25.46 g
334.0 26.24 i
334.0 25.89 r
335.0 25.04 u
334.0 26.7 y
334.0 26.5 z
335.0 25.47 g
335.0 26.25 i
335.0 25.9 r
336.0 25.05 u
335.0 26.71 y
335.0 26.51 z
336.0 25.48 g
336.0 26.26 i
336.0 25.92 r
337.0 25.07 u
336.0 26.72 y
336.0 26.52 z
337.0 25.49 g
337.0 26.27 i
337.0 25.93 r
338.0 25.08 u
337.0 26.73 y
337.0 26.53 z
338.0 25.51 g
338.0 26.29 i
338.0 25.94 r
339.0 25.09 u
338.0 26.75 y
338.0 26.55 z
339.0 25.52 g
339.0 26.3 i
339.0 25.95 r
340.0 25.1 u
339.0 26.76 y
339.0 26.56 z
340.0 25.53 g
340.0 26.31 i
340.0 25.96 r
341.0 25.11 u
340.0 26.77 y
340.0 26.57 z
341.0 25.54 g
341.0 26.32 i
341.0 25.98 r
342.0 25.13 u
341.0 26.78 y
341.0 26.58 z
342.0 25.55 g
342.0 26.34 i
342.0 25.99 r
343.0 25.14 u
342.0 26.8 y
342.0 26.59 z
343.0 25.57 g
343.0 26.35 i
343.0 26.0 r
344.0 25.15 u
343.0 26.81 y
343.0 26.61 z
344.0 25.58 g
344.0 26.36 i
344.0 26.01 r
345.0 25.16 u
344.0 26.82 y
344.0 26.62 z
345.0 25.59 g
345.0 26.37 i
345.0 26.02 r
346.0 25.17 u
345.0 26.83 y
345.0 26.63 z
346.0 25.6 g
346.0 26.38 i
346.0 26.04 r
347.0 25.18 u
346.0 26.84 y
346.0 26.64 z
347.0 25.61 g
347.0 26.4 i
347.0 26.05 r
348.0 25.2 u
347.0 26.86 y
347.0 26.65 z
348.0 25.63 g
348.0 26.41 i
348.0 26.06 r
349.0 25.21 u
348.0 26.87 y
348.0 26.67 z
349.0 25.64 g
349.0 26.42 i
349.0 26.07 r
350.0 25.22 u
349.0 26.88 y
349.0 26.68 z
350.0 25.65 g
350.0 26.43 i
350.0 26.08 r
351.0 25.23 u
350.0 26.89 y
350.0 26.69 z
351.0 25.66 g
351.0 26.44 i
351.0 26.1 r
352.0 25.24 u
351.0 26.9 y
351.0 26.7 z
352.0 25.67 g
352.0 26.45 i
352.0 26.11 r
353.0 25.25 u
352.0 26.92 y
352.0 26.71 z
353.0 25.68 g
353.0 26.47 i
353.0 26.12 r
354.0 25.27 u
353.0 26.93 y
353.0 26.73 z
354.0 25.69 g
354.0 26.48 i
354.0 26.13 r
355.0 25.28 u
354.0 26.94 y
354.0 26.74 z
355.0 25.71 g
355.0 26.49 i
355.0 26.14 r
356.0 25.29 u
355.0 26.95 y
355.0 26.75 z
356.0 25.72 g
356.0 26.5 i
356.0 26.15 r
357.0 25.3 u
356.0 26.96 y
356.0 26.76 z
357.0 25.73 g
357.0 26.51 i
357.0 26.16 r
358.0 25.31 u
357.0 26.97 y
357.0 26.77 z
358.0 25.74 g
358.0 26.52 i
358.0 26.18 r
359.0 25.32 u
358.0 26.98 y
358.0 26.78 z
359.0 25.75 g
359.0 26.53 i
359.0 26.19 r
360.0 25.33 u
359.0 27.0 y
359.0 26.79 z
360.0 25.76 g
360.0 26.55 i
360.0 26.2 r
361.0 25.34 u
360.0 27.01 y
360.0 26.81 z
361.0 25.77 g
361.0 26.56 i
361.0 26.21 r
362.0 25.36 u
361.0 27.02 y
361.0 26.82 z
362.0 25.78 g
362.0 26.57 i
362.0 26.22 r
363.0 25.37 u
362.0 27.03 y
362.0 26.83 z
363.0 25.8 g
363.0 26.58 i
363.0 26.23 r
364.0 25.38 u
363.0 27.04 y
363.0 26.84 z
364.0 25.81 g
364.0 26.59 i
364.0 26.24 r
365.0 25.39 u
364.0 27.05 y
364.0 26.85 z
365.0 25.82 g
365.0 26.6 i
365.0 26.25 r
366.0 25.4 u
365.0 27.06 y
365.0 26.86 z
366.0 25.83 g
366.0 26.61 i
366.0 26.26 r
367.0 25.41 u
366.0 27.07 y
366.0 26.87 z
367.0 25.84 g
367.0 26.62 i
367.0 26.28 r
368.0 25.42 u
367.0 27.09 y
367.0 26.88 z
368.0 25.85 g
368.0 26.63 i
368.0 26.29 r
369.0 25.43 u
368.0 27.1 y
368.0 26.89 z
369.0 25.86 g
369.0 26.65 i
369.0 26.3 r
370.0 25.44 u
369.0 27.11 y
369.0 26.91 z
370.0 25.87 g
370.0 26.66 i
370.0 26.31 r
371.0 25.45 u
370.0 27.12 y
370.0 26.92 z
371.0 25.88 g
371.0 26.67 i
371.0 26.32 r
372.0 25.46 u
371.0 27.13 y
371.0 26.93 z
372.0 25.89 g
372.0 26.68 i
372.0 26.33 r
373.0 25.47 u
372.0 27.14 y
372.0 26.94 z
373.0 25.9 g
373.0 26.69 i
373.0 26.34 r
374.0 25.48 u
373.0 27.15 y
373.0 26.95 z
374.0 25.91 g
374.0 26.7 i
374.0 26.35 r
375.0 25.49 u
374.0 27.16 y
374.0 26.96 z
375.0 25.92 g
375.0 26.71 i
375.0 26.36 r
376.0 25.51 u
375.0 27.17 y
375.0 26.97 z
376.0 25.93 g
376.0 26.72 i
376.0 26.37 r
377.0 25.52 u
376.0 27.18 y
376.0 26.98 z
377.0 25.95 g
377.0 26.73 i
377.0 26.38 r
378.0 25.53 u
377.0 27.19 y
377.0 26.99 z
378.0 25.96 g
378.0 26.74 i
378.0 26.39 r
379.0 25.54 u
378.0 27.2 y
378.0 27.0 z
379.0 25.97 g
379.0 26.75 i
379.0 26.4 r
380.0 25.55 u
379.0 27.21 y
379.0 27.01 z
380.0 25.98 g
380.0 26.76 i
380.0 26.41 r
381.0 25.56 u
380.0 27.22 y
380.0 27.02 z
381.0 25.99 g
381.0 26.77 i
381.0 26.42 r
382.0 25.57 u
381.0 27.23 y
381.0 27.03 z
382.0 26.0 g
382.0 26.78 i
382.0 26.43 r
383.0 25.58 u
382.0 27.24 y
382.0 27.04 z
383.0 26.01 g
383.0 26.79 i
383.0 26.44 r
384.0 25.59 u
383.0 27.26 y
383.0 27.05 z
384.0 26.02 g
384.0 26.8 i
384.0 26.45 r
385.0 25.6 u
384.0 27.27 y
384.0 27.06 z
385.0 26.03 g
385.0 26.81 i
385.0 26.46 r
386.0 25.61 u
385.0 27.28 y
385.0 27.07 z
386.0 26.04 g
386.0 26.82 i
386.0 26.47 r
387.0 25.62 u
386.0 27.29 y
386.0 27.08 z
387.0 26.05 g
387.0 26.83 i
387.0 26.48 r
388.0 25.63 u
387.0 27.3 y
387.0 27.09 z
388.0 26.06 g
388.0 26.84 i
388.0 26.49 r
389.0 25.64 u
388.0 27.31 y
388.0 27.1 z
389.0 26.07 g
389.0 26.85 i
389.0 26.5 r
390.0 25.65 u
389.0 27.32 y
389.0 27.11 z
390.0 26.08 g
390.0 26.86 i
390.0 26.51 r
391.0 25.66 u
390.0 27.33 y
390.0 27.12 z
391.0 26.09 g
391.0 26.87 i
391.0 26.52 r
392.0 25.67 u
391.0 27.34 y
391.0 27.13 z
392.0 26.1 g
392.0 26.88 i
392.0 26.53 r
393.0 25.68 u
392.0 27.35 y
392.0 27.14 z
393.0 26.11 g
393.0 26.89 i
393.0 26.54 r
394.0 25.69 u
393.0 27.36 y
393.0 27.15 z
394.0 26.12 g
394.0 26.9 i
394.0 26.55 r
395.0 25.69 u
394.0 27.36 y
394.0 27.16 z
395.0 26.12 g
395.0 26.91 i
395.0 26.56 r
396.0 25.7 u
395.0 27.37 y
395.0 27.17 z
396.0 26.13 g
396.0 26.92 i
396.0 26.57 r
397.0 25.71 u
396.0 27.38 y
396.0 27.18 z
397.0 26.14 g
397.0 26.93 i
397.0 26.58 r
398.0 25.72 u
397.0 27.39 y
397.0 27.19 z
398.0 26.15 g
398.0 26.94 i
398.0 26.59 r
399.0 25.73 u
398.0 27.4 y
398.0 27.2 z
399.0 26.16 g
399.0 26.95 i
399.0 26.6 r
400.0 25.74 u
399.0 27.41 y
399.0 27.21 z
400.0 26.17 g
400.0 26.96 i
400.0 26.61 r
401.0 25.75 u
400.0 27.42 y
400.0 27.22 z
401.0 26.18 g
401.0 26.97 i
401.0 26.62 r
402.0 25.76 u
401.0 27.43 y
401.0 27.23 z
402.0 26.19 g
402.0 26.98 i
402.0 26.63 r
403.0 25.77 u
402.0 27.44 y
402.0 27.24 z
403.0 26.2 g
403.0 26.99 i
403.0 26.64 r
404.0 25.78 u
403.0 27.45 y
403.0 27.25 z
404.0 26.21 g
404.0 27.0 i
404.0 26.65 r
405.0 25.79 u
404.0 27.46 y
404.0 27.26 z
405.0 26.22 g
405.0 27.01 i
405.0 26.66 r
406.0 25.8 u
405.0 27.47 y
405.0 27.27 z
406.0 26.23 g
406.0 27.02 i
406.0 26.67 r
407.0 25.81 u
406.0 27.48 y
406.0 27.28 z
407.0 26.24 g
407.0 27.03 i
407.0 26.68 r
408.0 25.82 u
407.0 27.49 y
407.0 27.29 z
408.0 26.25 g
408.0 27.03 i
408.0 26.69 r
409.0 25.82 u
408.0 27.5 y
408.0 27.29 z
409.0 26.26 g
409.0 27.04 i
409.0 26.69 r
410.0 25.83 u
409.0 27.51 y
409.0 27.3 z
410.0 26.26 g
410.0 27.05 i
410.0 26.7 r
411.0 25.84 u
410.0 27.52 y
410.0 27.31 z
411.0 26.27 g
411.0 27.06 i
411.0 26.71 r
412.0 25.85 u
411.0 27.52 y
411.0 27.32 z
412.0 26.28 g
412.0 27.07 i
412.0 26.72 r
413.0 25.86 u
412.0 27.53 y
412.0 27.33 z
413.0 26.29 g
413.0 27.08 i
413.0 26.73 r
414.0 25.87 u
413.0 27.54 y
413.0 27.34 z
414.0 26.3 g
414.0 27.09 i
414.0 26.74 r
415.0 25.88 u
414.0 27.55 y
414.0 27.35 z
415.0 26.31 g
415.0 27.1 i
415.0 26.75 r
416.0 25.89 u
415.0 27.56 y
415.0 27.36 z
416.0 26.32 g
416.0 27.11 i
416.0 26.76 r
417.0 25.9 u
416.0 27.57 y
416.0 27.37 z
417.0 26.33 g
417.0 27.11 i
417.0 26.77 r
418.0 25.9 u
417.0 27.58 y
417.0 27.38 z
418.0 26.33 g
418.0 27.12 i
418.0 26.77 r
419.0 25.91 u
418.0 27.59 y
418.0 27.38 z
419.0 26.34 g
419.0 27.13 i
419.0 26.78 r
420.0 25.92 u
419.0 27.6 y
419.0 27.39 z
420.0 26.35 g
420.0 27.14 i
420.0 26.79 r
421.0 25.93 u
420.0 27.6 y
420.0 27.4 z
421.0 26.36 g
421.0 27.15 i
421.0 26.8 r
422.0 25.94 u
421.0 27.61 y
421.0 27.41 z
422.0 26.37 g
422.0 27.16 i
422.0 26.81 r
423.0 25.95 u
422.0 27.62 y
422.0 27.42 z
423.0 26.38 g
423.0 27.17 i
423.0 26.82 r
424.0 25.96 u
423.0 27.63 y
423.0 27.43 z
424.0 26.39 g
424.0 27.18 i
424.0 26.83 r
425.0 25.96 u
424.0 27.64 y
424.0 27.44 z
425.0 26.39 g
425.0 27.18 i
425.0 26.83 r
426.0 25.97 u
425.0 27.65 y
425.0 27.44 z
426.0 26.4 g
426.0 27.19 i
426.0 26.84 r
427.0 25.98 u
426.0 27.66 y
426.0 27.45 z
427.0 26.41 g
427.0 27.2 i
427.0 26.85 r
428.0 25.99 u
427.0 27.66 y
427.0 27.46 z
428.0 26.42 g
428.0 27.21 i
428.0 26.86 r
429.0 26.0 u
428.0 27.67 y
428.0 27.47 z
429.0 26.43 g
429.0 27.22 i
429.0 26.87 r
430.0 26.01 u
429.0 27.68 y
429.0 27.48 z
430.0 26.44 g
430.0 27.23 i
430.0 26.88 r
431.0 26.01 u
430.0 27.69 y
430.0 27.49 z
431.0 26.44 g
431.0 27.23 i
431.0 26.88 r
432.0 26.02 u
431.0 27.7 y
431.0 27.5 z
432.0 26.45 g
432.0 27.24 i
432.0 26.89 r
433.0 26.03 u
432.0 27.71 y
432.0 27.5 z
433.0 26.46 g
433.0 27.25 i
433.0 26.9 r
434.0 26.04 u
433.0 27.71 y
433.0 27.51 z
434.0 26.47 g
434.0 27.26 i
434.0 26.91 r
435.0 26.05 u
434.0 27.72 y
434.0 27.52 z
435.0 26.48 g
435.0 27.27 i
435.0 26.92 r
436.0 26.05 u
435.0 27.73 y
435.0 27.53 z
436.0 26.48 g
436.0 27.27 i
436.0 26.92 r
437.0 26.06 u
436.0 27.74 y
436.0 27.54 z
437.0 26.49 g
437.0 27.28 i
437.0 26.93 r
438.0 26.07 u
437.0 27.75 y
437.0 27.54 z
438.0 26.5 g
438.0 27.29 i
438.0 26.94 r
439.0 26.08 u
438.0 27.75 y
438.0 27.55 z
439.0 26.51 g
439.0 27.3 i
439.0 26.95 r
